"","final","seasonal","seasonaladj","trend","irregular","adjustfac"
"306",12267.3011428128,1.00024445940898,12267.3011428128,12277.4147502018,0.999176242914749,1.00024445940898
"307",12329.5478872476,0.999833904108544,12329.5478872476,12319.0729816907,1.00085029982146,0.999833904108544
"308",12356.167513892,1.00025351599551,12356.167513892,12345.4020783268,1.00087201984164,1.00025351599551
"309",12355.4150009343,1.00007972205431,12355.4150009343,12359.7615464977,0.999648330953065,1.00007972205431
"310",12365.8459402883,0.999713247253328,12365.8459402883,12371.8116539626,0.999517797890788,0.999713247253328
"311",12387.1437824034,1.00083604564365,12387.1437824034,12391.134044991,0.999677974382887,1.00083604564365
"312",12421.9498929345,1.0008734624724,12421.9498929345,12423.225151569,0.999897348826979,1.0008734624724
"313",12464.3503104467,0.999017172163682,12464.3503104467,12463.126911534,1.00009816147435,0.999017172163682
"314",12542.3551141011,0.998719928278613,12542.3551141011,12503.5445757752,1.00310396288754,0.998719928278613
"315",12505.6153070094,1.00009473288291,12505.6153070094,12544.3589057951,0.996911472393555,1.00009473288291
"316",12582.3547871755,1.00028970831662,12582.3547871755,12587.9071459393,0.999558913272914,1.00028970831662
"317",12624.6463045031,0.999980490185852,12624.6463045031,12633.1356645343,0.999328008480506,0.999980490185852
"318",12695.6258587831,1.0004784436218,12695.6258587831,12678.2344950311,1.00137174965165,1.0004784436218
"319",12721.8466596993,0.999902006388485,12721.8466596993,12720.1220308365,1.00013558272937,0.999902006388485
"320",12748.0423503711,1.0001378760425,12748.0423503711,12758.6169261551,0.999171181653527,1.0001378760425
"321",12804.6090423958,1.00017110695039,12804.6090423958,12797.1443169744,1.00058331181055,1.00017110695039
"322",12836.7241237779,0.999328167864736,12836.7241237779,12842.6323095308,0.999539955235772,0.999328167864736
"323",12847.2608261204,1.0004934261058,12847.2608261204,12896.5641171643,0.996177021213096,1.0004934261058
"324",12948.3209530201,1.00112594111876,12948.3209530201,12953.0409047232,0.999635610530546,1.00112594111876
"325",13023.9471185964,0.999320703737827,13023.9471185964,13007.6690135817,1.00125142367919,0.999320703737827
"326",13050.9542487876,0.998754554764525,13050.9542487876,13053.913121713,0.999773334409551,0.998754554764525
"327",13089.7005586785,0.999992317725064,13089.7005586785,13088.2381617407,1.00011173367414,0.999992317725064
"328",13121.9896200581,1.00043517638005,13121.9896200581,13113.6508038977,1.00063588822709,1.00043517638005
"329",13127.5282214415,1.0000892611723,13127.5282214415,13135.828628329,0.999368109380656,1.0000892611723
